smiles,index,value,processed_strings
*Oc1ccc(Nc2ccc(*)s2)cc1,255,5.3817,COc1ccc(Nc2ccc(O)s2)cc1
*Nc1ccc(Oc2ccc(*)cc2)cc1,256,4.8032,CNc1ccc(Oc2ccc(N)cc2)cc1
*Oc1ccc(Nc2ccc(*)cc2)cc1,256,4.8032,COc1ccc(Nc2ccc(O)cc2)cc1
*Nc1ccc(OC(*)=S)cc1,257,5.9088,CNc1ccc(OC(N)=S)cc1
*NC(=S)Oc1ccc(*)cc1,257,5.9088,CNC(=S)Oc1ccc(N)cc1
*OC(=S)Nc1ccc(*)cc1,257,5.9088,COC(=S)Nc1ccc(O)cc1
*Oc1ccc(NC(*)=S)cc1,257,5.9088,COc1ccc(NC(O)=S)cc1
*NC(=O)c1ccc(-c2ccc(*)cc2)s1,258,5.5458,CNC(=O)c1ccc(-c2ccc(N)cc2)s1
*Nc1ccc(-c2ccc(C(*)=O)s2)cc1,258,5.5458,CNc1ccc(-c2ccc(C(N)=O)s2)cc1
*C(=O)Nc1ccc(-c2ccc(*)s2)cc1,258,5.5458,CC(=O)Nc1ccc(-c2ccc(C)s2)cc1
*c1ccc(NC(=O)c2ccc(*)s2)cc1,258,5.5458,Cc1ccc(NC(=O)c2ccc(C)s2)cc1
*NC(=O)c1ccc(C(*)=O)s1,259,7.093,CNC(=O)c1ccc(C(N)=O)s1
*C(=O)NC(=O)c1ccc(*)s1,259,7.093,CC(=O)NC(=O)c1ccc(C)s1
*NC(=O)c1ccc(C(*)=S)s1,260,6.1268,CNC(=O)c1ccc(C(N)=S)s1
*NC(=S)c1ccc(C(*)=O)s1,260,6.1268,CNC(=S)c1ccc(C(N)=O)s1
*C(=O)NC(=S)c1ccc(*)s1,260,6.1268,CC(=O)NC(=S)c1ccc(C)s1
*C(=S)NC(=O)c1ccc(*)s1,260,6.1268,CC(=S)NC(=O)c1ccc(C)s1
*NC(=O)c1ccc(O*)s1,261,6.5697,NOc1ccc(C(=O)NO)s1
*NOc1ccc(C(*)=O)s1,261,6.5697,CNOc1ccc(C(N)=O)s1
*C(=O)NOc1ccc(*)s1,261,6.5697,CC(=O)NOc1ccc(C)s1
*ONC(=O)c1ccc(*)s1,261,6.5697,CONC(=O)c1ccc(O)s1
*NC(=O)c1ccc(-c2ccc(*)s2)cc1,262,6.1434,CNC(=O)c1ccc(-c2ccc(N)s2)cc1
*Nc1ccc(-c2ccc(C(*)=O)cc2)s1,262,6.1434,CNc1ccc(-c2ccc(C(N)=O)cc2)s1
*C(=O)Nc1ccc(-c2ccc(*)cc2)s1,262,6.1434,CC(=O)Nc1ccc(-c2ccc(C)cc2)s1
*c1ccc(C(=O)Nc2ccc(*)s2)cc1,262,6.1434,Cc1ccc(C(=O)Nc2ccc(C)s2)cc1
*NC(=O)c1ccc(-c2ccc(*)cc2)cc1,263,5.7787,CNC(=O)c1ccc(-c2ccc(N)cc2)cc1
*Nc1ccc(-c2ccc(C(*)=O)cc2)cc1,263,5.7787,CNc1ccc(-c2ccc(C(N)=O)cc2)cc1
*C(=O)Nc1ccc(-c2ccc(*)cc2)cc1,263,5.7787,CC(=O)Nc1ccc(-c2ccc(C)cc2)cc1
*c1ccc(NC(=O)c2ccc(*)cc2)cc1,263,5.7787,Cc1ccc(NC(=O)c2ccc(C)cc2)cc1
*NC(=O)c1ccc(C(*)=S)cc1,264,6.3279,CNC(=O)c1ccc(C(N)=S)cc1
*NC(=S)c1ccc(C(*)=O)cc1,264,6.3279,CNC(=S)c1ccc(C(N)=O)cc1
*C(=O)NC(=S)c1ccc(*)cc1,264,6.3279,CC(=O)NC(=S)c1ccc(C)cc1
*C(=S)NC(=O)c1ccc(*)cc1,264,6.3279,CC(=S)NC(=O)c1ccc(C)cc1
*NC(=O)c1ccc(O*)cc1,265,6.7472,NOc1ccc(C(=O)NO)cc1
*NOc1ccc(C(*)=O)cc1,265,6.7472,CNOc1ccc(C(N)=O)cc1
*C(=O)NOc1ccc(*)cc1,265,6.7472,CC(=O)NOc1ccc(C)cc1
*ONC(=O)c1ccc(*)cc1,265,6.7472,CONC(=O)c1ccc(O)cc1
*NC(=O)C(=S)c1ccc(*)s1,266,6.6147,CNC(=O)C(=S)c1ccc(N)s1
*Nc1ccc(C(=S)C(*)=O)s1,266,6.6147,CNc1ccc(C(=S)C(N)=O)s1
*C(=O)Nc1ccc(C(*)=S)s1,266,6.6147,CC(=O)Nc1ccc(C(C)=S)s1
*C(=S)C(=O)Nc1ccc(*)s1,266,6.6147,CC(=S)C(=O)Nc1ccc(C)s1
*NC(=O)C(=S)c1ccc(*)cc1,267,6.5245,CNC(=O)C(=S)c1ccc(N)cc1
*Nc1ccc(C(=S)C(*)=O)cc1,267,6.5245,CNc1ccc(C(=S)C(N)=O)cc1
*C(=O)Nc1ccc(C(*)=S)cc1,267,6.5245,CC(=O)Nc1ccc(C(C)=S)cc1
*C(=S)C(=O)Nc1ccc(*)cc1,267,6.5245,CC(=S)C(=O)Nc1ccc(C)cc1
*NC(=O)C(=S)C(*)=O,268,6.114,CNC(=O)C(=S)C(N)=O
*C(=O)NC(=O)C(*)=S,268,6.114,CC(=O)NC(=O)C(C)=S
*NC(=O)C(=S)O*,269,7.7235,NOC(=S)C(=O)NO
*NOC(=S)C(*)=O,269,7.7235,CNOC(=S)C(N)=O
*C(=O)NOC(*)=S,269,7.7235,CC(=O)NOC(C)=S
*ONC(=O)C(*)=S,269,7.7235,CONC(=O)C(O)=S
*NC(=O)Nc1ccc(*)s1,270,4.8361,CNC(=O)Nc1ccc(N)s1
*Nc1ccc(NC(*)=O)s1,270,4.8361,CNc1ccc(NC(N)=O)s1
*NC(=O)NC(*)=O,271,5.9087,CNC(=O)NC(N)=O
*NC(=O)NC(*)=S,272,7.159,CNC(=O)NC(N)=S
*NC(=S)NC(*)=O,272,7.159,CNC(=S)NC(N)=O
*NC(=O)NO*,273,7.4857,NONC(=O)NO
*NONC(*)=O,273,7.4857,CNONC(N)=O
*NC(=O)Oc1ccc(*)s1,274,5.369,CNC(=O)Oc1ccc(N)s1
*Nc1ccc(OC(*)=O)s1,274,5.369,CNc1ccc(OC(N)=O)s1
*Oc1ccc(NC(*)=O)s1,274,5.369,COc1ccc(NC(=O)O)s1
*OC(=O)Nc1ccc(*)s1,274,5.369,COC(=O)Nc1ccc(O)s1
*NC(=O)Oc1ccc(*)cc1,275,5.9392,CNC(=O)Oc1ccc(N)cc1
*Nc1ccc(OC(*)=O)cc1,275,5.9392,CNc1ccc(OC(N)=O)cc1
*Oc1ccc(NC(*)=O)cc1,275,5.9392,COc1ccc(NC(=O)O)cc1
*OC(=O)Nc1ccc(*)cc1,275,5.9392,COC(=O)Nc1ccc(O)cc1
*NC(=O)OC(*)=S,276,7.661,CNC(=O)OC(N)=S
*NC(=S)OC(*)=O,276,7.661,CNC(=S)OC(N)=O
*OC(=S)NC(*)=O,276,7.661,COC(=S)NC(=O)O
*OC(=O)NC(*)=S,276,7.661,COC(=O)NC(O)=S
*NC(=S)c1ccc(O*)s1,277,6.1012,NOc1ccc(C(=S)NO)s1
*NOc1ccc(C(*)=S)s1,277,6.1012,CNOc1ccc(C(N)=S)s1
*C(=S)NOc1ccc(*)s1,277,6.1012,CC(=S)NOc1ccc(C)s1
*ONC(=S)c1ccc(*)s1,277,6.1012,CONC(=S)c1ccc(O)s1
*NC(=S)c1ccc(O*)cc1,278,5.884,NOc1ccc(C(=S)NO)cc1
*NOc1ccc(C(*)=S)cc1,278,5.884,CNOc1ccc(C(N)=S)cc1
*C(=S)NOc1ccc(*)cc1,278,5.884,CC(=S)NOc1ccc(C)cc1
*ONC(=S)c1ccc(*)cc1,278,5.884,CONC(=S)c1ccc(O)cc1
*NC(=S)C(=O)O*,279,6.5527,NOC(=O)C(=S)NO
*NOC(=O)C(*)=S,279,6.5527,CNOC(=O)C(N)=S
*C(=O)ONC(*)=S,279,6.5527,CC(=O)ONC(C)=S
*ONC(=S)C(*)=O,279,6.5527,CONC(=S)C(=O)O
*NC(=S)Nc1ccc(*)cc1,280,5.5113,CNC(=S)Nc1ccc(N)cc1
*Nc1ccc(NC(*)=S)cc1,280,5.5113,CNc1ccc(NC(N)=S)cc1
*NC(=S)NC(*)=S,281,7.0636,CNC(=S)NC(N)=S
*NC(=S)NO*,282,5.7438,NONC(=S)NO
*NONC(*)=S,282,5.7438,CNONC(N)=S
*NC(=S)OC(*)=S,283,6.6502,CNC(=S)OC(N)=S
*OC(=S)NC(*)=S,283,6.6502,COC(=S)NC(O)=S
*NOC(=O)O*,284,7.9654,NOC(=O)ONO
*ONOC(*)=O,284,7.9654,CONOC(=O)O
*NOC(=S)O*,285,7.5682,NOC(=S)ONO
*ONOC(*)=S,285,7.5682,CONOC(O)=S
*NC(=S)Nc1ccc(NC(=S)Nc2ccc(Oc3ccc(*)cc3)cc2)cc1,286,5.9845,CNC(=S)Nc1ccc(NC(=S)Nc2ccc(Oc3ccc(N)cc3)cc2)cc1
*Nc1ccc(Oc2ccc(NC(=S)Nc3ccc(NC(*)=S)cc3)cc2)cc1,286,5.9845,CNc1ccc(Oc2ccc(NC(=S)Nc3ccc(NC(N)=S)cc3)cc2)cc1
*Nc1ccc(NC(=S)Nc2ccc(Oc3ccc(NC(*)=S)cc3)cc2)cc1,286,5.9845,CNc1ccc(NC(=S)Nc2ccc(Oc3ccc(NC(N)=S)cc3)cc2)cc1
*NC(=S)Nc1ccc(Oc2ccc(NC(=S)Nc3ccc(*)cc3)cc2)cc1,286,5.9845,CNC(=S)Nc1ccc(Oc2ccc(NC(=S)Nc3ccc(N)cc3)cc2)cc1
*Oc1ccc(NC(=S)Nc2ccc(NC(=S)Nc3ccc(*)cc3)cc2)cc1,286,5.9845,COc1ccc(NC(=S)Nc2ccc(NC(=S)Nc3ccc(O)cc3)cc2)cc1
*NC(=S)Nc1ccc(Cc2ccc(*)cc2)cc1,287,5.378,CNC(=S)Nc1ccc(Cc2ccc(N)cc2)cc1
*Nc1ccc(Cc2ccc(NC(*)=S)cc2)cc1,287,5.378,CNc1ccc(Cc2ccc(NC(N)=S)cc2)cc1
*Cc1ccc(NC(=S)Nc2ccc(*)cc2)cc1,287,5.378,CCc1ccc(NC(=S)Nc2ccc(C)cc2)cc1
*CCOCCOC(=O)Nc1ccc(C)c(NC(=O)O*)c1,288,5.1123,COC(=O)Nc1cc(NC(=O)OCCOCCO)ccc1C
*COCCOC(=O)Nc1ccc(C)c(NC(=O)OC*)c1,288,5.1123,CCOCCOC(=O)Nc1ccc(C)c(NC(=O)OCC)c1
*CCOC(=O)Nc1cc(NC(=O)OCCO*)ccc1C,288,5.1123,COCCOC(=O)Nc1ccc(C)c(NC(=O)OCCO)c1
*CCOC(=O)Nc1ccc(C)c(NC(=O)OCCO*)c1,288,5.1123,COCCOC(=O)Nc1cc(NC(=O)OCCO)ccc1C
*COCCOC(=O)Nc1cc(NC(=O)OC*)ccc1C,288,5.1123,CCOCCOC(=O)Nc1cc(NC(=O)OCC)ccc1C
*CCOCCOC(=O)Nc1cc(NC(=O)O*)ccc1C,288,5.1123,COC(=O)Nc1ccc(C)c(NC(=O)OCCOCCO)c1
*OCCOCCOC(=O)Nc1cc(NC(*)=O)ccc1C,288,5.1123,COCCOCCOC(=O)Nc1cc(NC(=O)O)ccc1C
*Nc1ccc(C)c(NC(=O)OCCOCCOC(*)=O)c1,288,5.1123,CNc1ccc(C)c(NC(=O)OCCOCCOC(N)=O)c1
*NC(=O)OCCOCCOC(=O)Nc1cc(*)ccc1C,288,5.1123,CNC(=O)OCCOCCOC(=O)Nc1cc(N)ccc1C
*NC(=O)OCCOCCOC(=O)Nc1ccc(C)c(*)c1,288,5.1123,CNC(=O)OCCOCCOC(=O)Nc1ccc(C)c(N)c1
*Nc1cc(NC(=O)OCCOCCOC(*)=O)ccc1C,288,5.1123,CNc1cc(NC(=O)OCCOCCOC(N)=O)ccc1C
*OCCOCCOC(=O)Nc1ccc(C)c(NC(*)=O)c1,288,5.1123,COCCOCCOC(=O)Nc1ccc(C)c(NC(=O)O)c1
*NC(=O)OC(*)=O,289,8.2121,CNC(=O)OC(N)=O
*OC(=O)NC(*)=O,289,8.2121,COC(=O)NC(=O)O
*OC(=O)C(=S)C(*)=O,290,7.4364,COC(=O)C(=S)C(=O)O
*C(=O)OC(=O)C(*)=S,290,7.4364,CC(=O)OC(=O)C(C)=S
*OCCC(=O)CC(=O)Oc1ccc(*)cc1,291,6.7464,COCCC(=O)CC(=O)Oc1ccc(O)cc1
*CCC(=O)CC(=O)Oc1ccc(O*)cc1,291,6.7464,COc1ccc(OC(=O)CC(=O)CCO)cc1
*COc1ccc(OC(=O)CC(=O)C*)cc1,291,6.7464,CCOc1ccc(OC(=O)CC(=O)CC)cc1
*CCOc1ccc(OC(=O)CC(*)=O)cc1,291,6.7464,CCCOc1ccc(OC(=O)CC(C)=O)cc1
*CC(=O)Oc1ccc(OCCC(*)=O)cc1,291,6.7464,CCC(=O)Oc1ccc(OCCC(C)=O)cc1
*CC(=O)CCOc1ccc(OC(*)=O)cc1,291,6.7464,CCC(=O)CCOc1ccc(OC(C)=O)cc1
*Oc1ccc(OCCC(=O)CC(*)=O)cc1,291,6.7464,COc1ccc(OCCC(=O)CC(=O)O)cc1
*OC(=O)CC(=O)CCOc1ccc(*)cc1,291,6.7464,COC(=O)CC(=O)CCOc1ccc(O)cc1
*CCOC(=S)NC(=S)c1ccc(N*)cc1,292,5.413,CNc1ccc(C(=S)NC(=S)OCCN)cc1
*CNc1ccc(C(=S)NC(=S)OC*)cc1,292,5.413,CCNc1ccc(C(=S)NC(=S)OCC)cc1
*CCNc1ccc(C(=S)NC(=S)O*)cc1,292,5.413,COC(=S)NC(=S)c1ccc(NCCO)cc1
*OCCNc1ccc(C(=S)NC(*)=S)cc1,292,5.413,COCCNc1ccc(C(=S)NC(O)=S)cc1
*NC(=S)c1ccc(NCCOC(*)=S)cc1,292,5.413,CNC(=S)c1ccc(NCCOC(N)=S)cc1
*NC(=S)OCCNc1ccc(C(*)=S)cc1,292,5.413,CNC(=S)OCCNc1ccc(C(N)=S)cc1
*C(=S)NC(=S)OCCNc1ccc(*)cc1,292,5.413,CC(=S)NC(=S)OCCNc1ccc(C)cc1
*NCCOC(=S)NC(=S)c1ccc(*)cc1,292,5.413,CNCCOC(=S)NC(=S)c1ccc(N)cc1
*CNCCCOCO*,293,6.3776,COCOCCCNCO
*COCOCCCN*,293,6.3776,CNCCCOCOCN
*CCCOCOCN*,293,6.3776,CNCOCOCCCN
*CCOCOCNC*,293,6.3776,CCCOCOCNCC
*CCNCOCOC*,293,6.3776,CCCNCOCOCC
*CCCNCOCO*,293,6.3776,COCOCNCCCO
*COCNCCCO*,293,6.3776,COCCCNCOCO
*COCCCNCO*,293,6.3776,COCNCCCOCO
*CNCNC(=O)NC(=O)N*,294,6.2252,CNC(=O)NC(=O)NCNCN
*CNC(=O)NC(=O)NCN*,294,6.2252,CNCNC(=O)NC(=O)NCN
*NCNCNC(=O)NC(*)=O,294,6.2252,CNCNCNC(=O)NC(N)=O
*NC(=O)NCNCNC(*)=O,294,6.2252,CNC(=O)NCNCNC(N)=O
*CNC(=O)NCOCO*,295,7.215,COCOCNC(=O)NCO
*COCOCNC(=O)N*,295,7.215,CNC(=O)NCOCOCN
*NCOCOCNC(*)=O,295,7.215,CNCOCOCNC(N)=O
*COCNC(=O)NCO*,295,7.215,COCNC(=O)NCOCO
*CNC(=O)ONC(=O)NO*,296,7.4526,CONC(=O)NOC(=O)NCO
*CONC(=O)NOC(=O)N*,296,7.4526,CNC(=O)ONC(=O)NOCN
*NCONC(=O)NOC(*)=O,296,7.4526,CNCONC(=O)NOC(N)=O
*ONC(=O)NOCNC(*)=O,296,7.4526,CONC(=O)NOCNC(=O)O
*NC(=O)NOCNC(=O)O*,296,7.4526,NOC(=O)NCONC(=O)NO
*NOC(=O)NCONC(*)=O,296,7.4526,CNOC(=O)NCONC(N)=O
*NOCNC(=O)ONC(*)=O,296,7.4526,CNOCNC(=O)ONC(N)=O
*NC(=O)NOC(=O)NCO*,296,7.4526,NOCNC(=O)ONC(=O)NO
*COCOCCCO*,297,7.1508,COCCCOCOCO
*COCCCOCO*,297,7.1508,COCOCCCOCO
*CCCOCOCO*,297,7.1508,COCOCOCCCO
*CCOCOCOC*,297,7.1508,CCCOCOCOCC
*CNCCNC(=O)OC*,298,6.3844,CCNCCNC(=O)OCC
*CCOC(=O)NCCN*,298,6.3844,CNCCNC(=O)OCCN
*CCNC(=O)OCCN*,298,6.3844,CNCCOC(=O)NCCN
*CNCCOC(=O)NC*,298,6.3844,CCNCCOC(=O)NCC
*CCNCCOC(=O)N*,298,6.3844,CNC(=O)OCCNCCN
*NCCNCCOC(*)=O,298,6.3844,CNCCNCCOC(N)=O
*OCCNCCNC(*)=O,298,6.3844,COCCNCCNC(=O)O
*CCNCCNC(=O)O*,298,6.3844,COC(=O)NCCNCCO
*C(=O)c1ccc(NC(=S)Oc2ccc(Nc3ccc(*)s3)s2)s1,299,5.4902,CC(=O)c1ccc(NC(=S)Oc2ccc(Nc3ccc(C)s3)s2)s1
*C(=O)c1ccc(Nc2ccc(OC(=S)Nc3ccc(*)s3)s2)s1,299,5.4902,CC(=O)c1ccc(Nc2ccc(OC(=S)Nc3ccc(C)s3)s2)s1
*NC(=S)Oc1ccc(Nc2ccc(C(=O)c3ccc(*)s3)s2)s1,299,5.4902,CNC(=S)Oc1ccc(Nc2ccc(C(=O)c3ccc(N)s3)s2)s1
*Nc1ccc(C(=O)c2ccc(Nc3ccc(OC(*)=S)s3)s2)s1,299,5.4902,CNc1ccc(C(=O)c2ccc(Nc3ccc(OC(N)=S)s3)s2)s1
*Oc1ccc(Nc2ccc(C(=O)c3ccc(NC(*)=S)s3)s2)s1,299,5.4902,COc1ccc(Nc2ccc(C(=O)c3ccc(NC(O)=S)s3)s2)s1
*OC(=S)Nc1ccc(C(=O)c2ccc(Nc3ccc(*)s3)s2)s1,299,5.4902,COC(=S)Nc1ccc(C(=O)c2ccc(Nc3ccc(O)s3)s2)s1
*Nc1ccc(C(=O)c2ccc(NC(=S)Oc3ccc(*)s3)s2)s1,299,5.4902,CNc1ccc(C(=O)c2ccc(NC(=S)Oc3ccc(N)s3)s2)s1
*Nc1ccc(OC(=S)Nc2ccc(C(=O)c3ccc(*)s3)s2)s1,299,5.4902,CNc1ccc(OC(=S)Nc2ccc(C(=O)c3ccc(N)s3)s2)s1
*NOC(=O)NCC(=O)NC(*)=O,300,8.0693,CNOC(=O)NCC(=O)NC(N)=O
*NC(=O)NC(=O)CNC(=O)O*,300,8.0693,NOC(=O)NCC(=O)NC(=O)NO
*ONC(=O)NC(=O)CNC(*)=O,300,8.0693,CONC(=O)NC(=O)CNC(=O)O
*NCC(=O)NC(=O)NOC(*)=O,300,8.0693,CNCC(=O)NC(=O)NOC(N)=O
*CC(=O)NC(=O)NOC(=O)N*,300,8.0693,CNC(=O)ONC(=O)NC(=O)CN
*CNC(=O)ONC(=O)NC(*)=O,300,8.0693,CCNC(=O)ONC(=O)NC(C)=O
*NC(=O)NOC(=O)NCC(*)=O,300,8.0693,CNC(=O)NOC(=O)NCC(N)=O
*NC(=O)CNC(=O)ONC(*)=O,300,8.0693,CNC(=O)CNC(=O)ONC(N)=O
*NCCCNC(=O)NC(*)=O,301,6.8266,CNCCCNC(=O)NC(N)=O
*CCCNC(=O)NC(=O)N*,301,6.8266,CNC(=O)NC(=O)NCCCN
*CCNC(=O)NC(=O)NC*,301,6.8266,CCCNC(=O)NC(=O)NCC
*NC(=O)NCCCNC(*)=O,301,6.8266,CNC(=O)NCCCNC(N)=O
*Nc1ccc(NC(=O)NC(=O)NC(*)=O)s1,302,5.7225,CNc1ccc(NC(=O)NC(=O)NC(N)=O)s1
*NC(=O)NC(=O)NC(=O)Nc1ccc(*)s1,302,5.7225,CNC(=O)NC(=O)NC(=O)Nc1ccc(N)s1
*NC(=O)NC(=O)Nc1ccc(NC(*)=O)s1,302,5.7225,CNC(=O)NC(=O)Nc1ccc(NC(N)=O)s1
*NC(=O)Nc1ccc(NC(=O)NC(*)=O)s1,302,5.7225,CNC(=O)Nc1ccc(NC(=O)NC(N)=O)s1
*NCNC(=O)OC(=O)NC(*)=O,303,8.0251,CNCNC(=O)OC(=O)NC(N)=O
*CNC(=O)OC(=O)NC(=O)N*,303,8.0251,CNC(=O)NC(=O)OC(=O)NCN
*CNC(=O)NC(=O)OC(=O)N*,303,8.0251,CNC(=O)OC(=O)NC(=O)NCN
*NCNC(=O)NC(=O)OC(*)=O,303,8.0251,CNCNC(=O)NC(=O)OC(N)=O
*OC(=O)NC(=O)NCNC(*)=O,303,8.0251,COC(=O)NC(=O)NCNC(=O)O
*OC(=O)NCNC(=O)NC(*)=O,303,8.0251,COC(=O)NCNC(=O)NC(=O)O
*NC(=O)NCNC(=O)OC(*)=O,303,8.0251,CNC(=O)NCNC(=O)OC(N)=O
*NC(=O)OC(=O)NCNC(*)=O,303,8.0251,CNC(=O)OC(=O)NCNC(N)=O
*OCCCCONC(*)=O,304,6.4266,COCCCCONC(=O)O
*CCCCONC(=O)O*,304,6.4266,COC(=O)NOCCCCO
*CCCONC(=O)OC*,304,6.4266,CCCCONC(=O)OCC
*CCONC(=O)OCC*,304,6.4266,CCCONC(=O)OCCC
*CCCOC(=O)NOC*,304,6.4266,CCCCOC(=O)NOCC
*CCCCOC(=O)NO*,304,6.4266,CONC(=O)OCCCCO
*NC(=O)OCCCCO*,304,6.4266,NOCCCCOC(=O)NO
*NOCCCCOC(*)=O,304,6.4266,CNOCCCCOC(N)=O
*Oc1ccc(C(=O)c2ccc(C(=O)NOC(*)=O)s2)cc1,305,7.1656,COc1ccc(C(=O)c2ccc(C(=O)NOC(=O)O)s2)cc1
*OC(=O)ONC(=O)c1ccc(C(=O)c2ccc(*)cc2)s1,305,7.1656,COC(=O)ONC(=O)c1ccc(C(=O)c2ccc(O)cc2)s1
*C(=O)c1ccc(C(=O)NOC(=O)Oc2ccc(*)cc2)s1,305,7.1656,CC(=O)c1ccc(C(=O)NOC(=O)Oc2ccc(C)cc2)s1
*C(=O)c1ccc(OC(=O)ONC(=O)c2ccc(*)s2)cc1,305,7.1656,CC(=O)c1ccc(OC(=O)ONC(=O)c2ccc(C)s2)cc1
*C(=O)NOC(=O)Oc1ccc(C(=O)c2ccc(*)s2)cc1,305,7.1656,CC(=O)NOC(=O)Oc1ccc(C(=O)c2ccc(C)s2)cc1
*NOC(=O)Oc1ccc(C(=O)c2ccc(C(*)=O)s2)cc1,305,7.1656,CNOC(=O)Oc1ccc(C(=O)c2ccc(C(N)=O)s2)cc1
*NC(=O)c1ccc(C(=O)c2ccc(OC(=O)O*)cc2)s1,305,7.1656,NOC(=O)Oc1ccc(C(=O)c2ccc(C(=O)NO)s2)cc1
*ONC(=O)c1ccc(C(=O)c2ccc(OC(*)=O)cc2)s1,305,7.1656,CONC(=O)c1ccc(C(=O)c2ccc(OC(=O)O)cc2)s1
*c1ccc(C(F)(F)c2ccc(C(*)(F)F)s2)s1,306,6.7826,Cc1ccc(C(F)(F)c2ccc(C(C)(F)F)s2)s1
*C(=S)C(F)(F)c1ccc(C(*)(F)F)s1,307,6.9673,CC(=S)C(F)(F)c1ccc(C(C)(F)F)s1
*c1ccc(C(F)(F)C(=S)C(*)(F)F)s1,307,6.9673,Cc1ccc(C(F)(F)C(=S)C(C)(F)F)s1
*OC(F)(F)c1ccc(C(*)(F)F)s1,308,7.2935,COC(F)(F)c1ccc(C(O)(F)F)s1
*c1ccc(C(F)(F)OC(*)(F)F)s1,308,7.2935,Cc1ccc(C(F)(F)OC(C)(F)F)s1
*c1ccc(C(F)(F)c2ccc(C(*)(F)F)cc2)s1,309,6.4074,Cc1ccc(C(F)(F)c2ccc(C(C)(F)F)cc2)s1
*c1ccc(C(F)(F)c2ccc(C(*)(F)F)s2)cc1,309,6.4074,Cc1ccc(C(F)(F)c2ccc(C(C)(F)F)s2)cc1
*c1ccc(C(F)(F)c2ccc(C(*)(F)F)cc2)cc1,310,6.6407,Cc1ccc(C(F)(F)c2ccc(C(C)(F)F)cc2)cc1
*C(=S)C(F)(F)c1ccc(C(*)(F)F)cc1,311,6.9546,CC(=S)C(F)(F)c1ccc(C(C)(F)F)cc1
*c1ccc(C(F)(F)C(=S)C(*)(F)F)cc1,311,6.9546,Cc1ccc(C(F)(F)C(=S)C(C)(F)F)cc1
*OC(F)(F)c1ccc(C(*)(F)F)cc1,312,7.7355,COC(F)(F)c1ccc(C(O)(F)F)cc1
*c1ccc(C(F)(F)OC(*)(F)F)cc1,312,7.7355,Cc1ccc(C(F)(F)OC(C)(F)F)cc1
*C(=S)c1ccc(C(F)(F)C(*)(F)F)s1,313,6.7085,CC(=S)c1ccc(C(F)(F)C(C)(F)F)s1
*C(=S)C(F)(F)C(F)(F)c1ccc(*)s1,313,6.7085,CC(=S)C(F)(F)C(F)(F)c1ccc(C)s1
*c1ccc(C(=S)C(F)(F)C(*)(F)F)s1,313,6.7085,Cc1ccc(C(=S)C(F)(F)C(C)(F)F)s1
*C(F)(F)C(=S)c1ccc(C(*)(F)F)s1,313,6.7085,CC(F)(F)C(=S)c1ccc(C(C)(F)F)s1
*Oc1ccc(C(F)(F)C(*)(F)F)s1,314,6.8728,COc1ccc(C(F)(F)C(O)(F)F)s1
*OC(F)(F)C(F)(F)c1ccc(*)s1,314,6.8728,COC(F)(F)C(F)(F)c1ccc(O)s1
*c1ccc(OC(F)(F)C(*)(F)F)s1,314,6.8728,Cc1ccc(OC(F)(F)C(C)(F)F)s1
*C(F)(F)Oc1ccc(C(*)(F)F)s1,314,6.8728,CC(F)(F)Oc1ccc(C(C)(F)F)s1
*c1ccc(-c2ccc(C(F)(F)C(*)(F)F)cc2)s1,315,6.0965,Cc1ccc(-c2ccc(C(F)(F)C(C)(F)F)cc2)s1
*c1ccc(C(F)(F)C(F)(F)c2ccc(*)s2)cc1,315,6.0965,Cc1ccc(C(F)(F)C(F)(F)c2ccc(C)s2)cc1
*c1ccc(-c2ccc(C(F)(F)C(*)(F)F)s2)cc1,315,6.0965,Cc1ccc(-c2ccc(C(F)(F)C(C)(F)F)s2)cc1
*C(F)(F)c1ccc(-c2ccc(C(*)(F)F)s2)cc1,315,6.0965,CC(F)(F)c1ccc(-c2ccc(C(C)(F)F)s2)cc1
*c1ccc(-c2ccc(C(F)(F)C(*)(F)F)cc2)cc1,316,6.3228,Cc1ccc(-c2ccc(C(F)(F)C(C)(F)F)cc2)cc1
*c1ccc(C(F)(F)C(F)(F)c2ccc(*)cc2)cc1,316,6.3228,Cc1ccc(C(F)(F)C(F)(F)c2ccc(C)cc2)cc1
*C(F)(F)c1ccc(-c2ccc(C(*)(F)F)cc2)cc1,316,6.3228,CC(F)(F)c1ccc(-c2ccc(C(C)(F)F)cc2)cc1
*C(=S)c1ccc(C(F)(F)C(*)(F)F)cc1,317,6.6143,CC(=S)c1ccc(C(F)(F)C(C)(F)F)cc1
*C(=S)C(F)(F)C(F)(F)c1ccc(*)cc1,317,6.6143,CC(=S)C(F)(F)C(F)(F)c1ccc(C)cc1
*c1ccc(C(=S)C(F)(F)C(*)(F)F)cc1,317,6.6143,Cc1ccc(C(=S)C(F)(F)C(C)(F)F)cc1
*C(F)(F)C(=S)c1ccc(C(*)(F)F)cc1,317,6.6143,CC(F)(F)C(=S)c1ccc(C(C)(F)F)cc1
*Oc1ccc(C(F)(F)C(*)(F)F)cc1,318,6.9837,COc1ccc(C(F)(F)C(O)(F)F)cc1
*OC(F)(F)C(F)(F)c1ccc(*)cc1,318,6.9837,COC(F)(F)C(F)(F)c1ccc(O)cc1
