smiles,index,value,processed_strings
*Nc1ccc(Oc2ccc(*)cc2)cc1,255,1.1501,CNc1ccc(Oc2ccc(N)cc2)cc1
*Oc1ccc(Nc2ccc(*)cc2)cc1,255,1.1501,COc1ccc(Nc2ccc(O)cc2)cc1
*Nc1ccc(OC(*)=S)cc1,256,2.1606,CNc1ccc(OC(N)=S)cc1
*NC(=S)Oc1ccc(*)cc1,256,2.1606,CNC(=S)Oc1ccc(N)cc1
*OC(=S)Nc1ccc(*)cc1,256,2.1606,COC(=S)Nc1ccc(O)cc1
*Oc1ccc(NC(*)=S)cc1,256,2.1606,COc1ccc(NC(O)=S)cc1
*NC(=O)c1ccc(-c2ccc(*)cc2)s1,257,2.6235,CNC(=O)c1ccc(-c2ccc(N)cc2)s1
*Nc1ccc(-c2ccc(C(*)=O)s2)cc1,257,2.6235,CNc1ccc(-c2ccc(C(N)=O)s2)cc1
*C(=O)Nc1ccc(-c2ccc(*)s2)cc1,257,2.6235,CC(=O)Nc1ccc(-c2ccc(C)s2)cc1
*c1ccc(NC(=O)c2ccc(*)s2)cc1,257,2.6235,Cc1ccc(NC(=O)c2ccc(C)s2)cc1
*NC(=O)c1ccc(C(*)=O)s1,258,3.408,CNC(=O)c1ccc(C(N)=O)s1
*C(=O)NC(=O)c1ccc(*)s1,258,3.408,CC(=O)NC(=O)c1ccc(C)s1
*NC(=O)c1ccc(C(*)=S)s1,259,3.7504,CNC(=O)c1ccc(C(N)=S)s1
*NC(=S)c1ccc(C(*)=O)s1,259,3.7504,CNC(=S)c1ccc(C(N)=O)s1
*C(=O)NC(=S)c1ccc(*)s1,259,3.7504,CC(=O)NC(=S)c1ccc(C)s1
*C(=S)NC(=O)c1ccc(*)s1,259,3.7504,CC(=S)NC(=O)c1ccc(C)s1
*NC(=O)c1ccc(O*)s1,260,2.2174,NOc1ccc(C(=O)NO)s1
*NOc1ccc(C(*)=O)s1,260,2.2174,CNOc1ccc(C(N)=O)s1
*C(=O)NOc1ccc(*)s1,260,2.2174,CC(=O)NOc1ccc(C)s1
*ONC(=O)c1ccc(*)s1,260,2.2174,CONC(=O)c1ccc(O)s1
*NC(=O)c1ccc(-c2ccc(*)s2)cc1,261,2.1302,CNC(=O)c1ccc(-c2ccc(N)s2)cc1
*Nc1ccc(-c2ccc(C(*)=O)cc2)s1,261,2.1302,CNc1ccc(-c2ccc(C(N)=O)cc2)s1
*C(=O)Nc1ccc(-c2ccc(*)cc2)s1,261,2.1302,CC(=O)Nc1ccc(-c2ccc(C)cc2)s1
*c1ccc(C(=O)Nc2ccc(*)s2)cc1,261,2.1302,Cc1ccc(C(=O)Nc2ccc(C)s2)cc1
*NC(=O)c1ccc(-c2ccc(*)cc2)cc1,262,2.3815,CNC(=O)c1ccc(-c2ccc(N)cc2)cc1
*Nc1ccc(-c2ccc(C(*)=O)cc2)cc1,262,2.3815,CNc1ccc(-c2ccc(C(N)=O)cc2)cc1
*C(=O)Nc1ccc(-c2ccc(*)cc2)cc1,262,2.3815,CC(=O)Nc1ccc(-c2ccc(C)cc2)cc1
*c1ccc(NC(=O)c2ccc(*)cc2)cc1,262,2.3815,Cc1ccc(NC(=O)c2ccc(C)cc2)cc1
*NC(=O)c1ccc(C(*)=S)cc1,263,3.4516,CNC(=O)c1ccc(C(N)=S)cc1
*NC(=S)c1ccc(C(*)=O)cc1,263,3.4516,CNC(=S)c1ccc(C(N)=O)cc1
*C(=O)NC(=S)c1ccc(*)cc1,263,3.4516,CC(=O)NC(=S)c1ccc(C)cc1
*C(=S)NC(=O)c1ccc(*)cc1,263,3.4516,CC(=S)NC(=O)c1ccc(C)cc1
*NC(=O)c1ccc(O*)cc1,264,2.0709,NOc1ccc(C(=O)NO)cc1
*NOc1ccc(C(*)=O)cc1,264,2.0709,CNOc1ccc(C(N)=O)cc1
*C(=O)NOc1ccc(*)cc1,264,2.0709,CC(=O)NOc1ccc(C)cc1
*ONC(=O)c1ccc(*)cc1,264,2.0709,CONC(=O)c1ccc(O)cc1
*NC(=O)C(=S)c1ccc(*)s1,265,3.9034,CNC(=O)C(=S)c1ccc(N)s1
*Nc1ccc(C(=S)C(*)=O)s1,265,3.9034,CNc1ccc(C(=S)C(N)=O)s1
*C(=O)Nc1ccc(C(*)=S)s1,265,3.9034,CC(=O)Nc1ccc(C(C)=S)s1
*C(=S)C(=O)Nc1ccc(*)s1,265,3.9034,CC(=S)C(=O)Nc1ccc(C)s1
*NC(=O)C(=S)c1ccc(*)cc1,266,3.6154,CNC(=O)C(=S)c1ccc(N)cc1
*Nc1ccc(C(=S)C(*)=O)cc1,266,3.6154,CNc1ccc(C(=S)C(N)=O)cc1
*C(=O)Nc1ccc(C(*)=S)cc1,266,3.6154,CC(=O)Nc1ccc(C(C)=S)cc1
*C(=S)C(=O)Nc1ccc(*)cc1,266,3.6154,CC(=S)C(=O)Nc1ccc(C)cc1
*NC(=O)C(=S)C(*)=O,267,5.1781,CNC(=O)C(=S)C(N)=O
*C(=O)NC(=O)C(*)=S,267,5.1781,CC(=O)NC(=O)C(C)=S
*NC(=O)C(=S)O*,268,4.3681,NOC(=S)C(=O)NO
*NOC(=S)C(*)=O,268,4.3681,CNOC(=S)C(N)=O
*C(=O)NOC(*)=S,268,4.3681,CC(=O)NOC(C)=S
*ONC(=O)C(*)=S,268,4.3681,CONC(=O)C(O)=S
*NC(=O)Nc1ccc(*)s1,269,1.6045,CNC(=O)Nc1ccc(N)s1
*Nc1ccc(NC(*)=O)s1,269,1.6045,CNc1ccc(NC(N)=O)s1
*NC(=O)NC(*)=O,270,2.041,CNC(=O)NC(N)=O
*NC(=O)NC(*)=S,271,3.7029,CNC(=O)NC(N)=S
*NC(=S)NC(*)=O,271,3.7029,CNC(=S)NC(N)=O
*NC(=O)NO*,272,1.9635,NONC(=O)NO
*NONC(*)=O,272,1.9635,CNONC(N)=O
*NC(=O)Oc1ccc(*)s1,273,1.551,CNC(=O)Oc1ccc(N)s1
*Nc1ccc(OC(*)=O)s1,273,1.551,CNc1ccc(OC(N)=O)s1
*Oc1ccc(NC(*)=O)s1,273,1.551,COc1ccc(NC(=O)O)s1
*OC(=O)Nc1ccc(*)s1,273,1.551,COC(=O)Nc1ccc(O)s1
*NC(=O)Oc1ccc(*)cc1,274,1.3447,CNC(=O)Oc1ccc(N)cc1
*Nc1ccc(OC(*)=O)cc1,274,1.3447,CNc1ccc(OC(N)=O)cc1
*Oc1ccc(NC(*)=O)cc1,274,1.3447,COc1ccc(NC(=O)O)cc1
*OC(=O)Nc1ccc(*)cc1,274,1.3447,COC(=O)Nc1ccc(O)cc1
*NC(=O)OC(*)=S,275,3.7701,CNC(=O)OC(N)=S
*NC(=S)OC(*)=O,275,3.7701,CNC(=S)OC(N)=O
*OC(=S)NC(*)=O,275,3.7701,COC(=S)NC(=O)O
*OC(=O)NC(*)=S,275,3.7701,COC(=O)NC(O)=S
*NC(=S)c1ccc(O*)s1,276,2.8874,NOc1ccc(C(=S)NO)s1
*NOc1ccc(C(*)=S)s1,276,2.8874,CNOc1ccc(C(N)=S)s1
*C(=S)NOc1ccc(*)s1,276,2.8874,CC(=S)NOc1ccc(C)s1
*ONC(=S)c1ccc(*)s1,276,2.8874,CONC(=S)c1ccc(O)s1
*NC(=S)c1ccc(O*)cc1,277,2.5935,NOc1ccc(C(=S)NO)cc1
*NOc1ccc(C(*)=S)cc1,277,2.5935,CNOc1ccc(C(N)=S)cc1
*C(=S)NOc1ccc(*)cc1,277,2.5935,CC(=S)NOc1ccc(C)cc1
*ONC(=S)c1ccc(*)cc1,277,2.5935,CONC(=S)c1ccc(O)cc1
*NC(=S)C(=O)O*,278,4.0646,NOC(=O)C(=S)NO
*NOC(=O)C(*)=S,278,4.0646,CNOC(=O)C(N)=S
*C(=O)ONC(*)=S,278,4.0646,CC(=O)ONC(C)=S
*ONC(=S)C(*)=O,278,4.0646,CONC(=S)C(=O)O
*NC(=S)Nc1ccc(*)cc1,279,2.0356,CNC(=S)Nc1ccc(N)cc1
*Nc1ccc(NC(*)=S)cc1,279,2.0356,CNc1ccc(NC(N)=S)cc1
*NC(=S)NC(*)=S,280,4.2115,CNC(=S)NC(N)=S
*NC(=S)NO*,281,2.2894,NONC(=S)NO
*NONC(*)=S,281,2.2894,CNONC(N)=S
*NC(=S)OC(*)=S,282,4.0637,CNC(=S)OC(N)=S
*OC(=S)NC(*)=S,282,4.0637,COC(=S)NC(O)=S
*NOC(=O)O*,283,1.6985,NOC(=O)ONO
*ONOC(*)=O,283,1.6985,CONOC(=O)O
*NOC(=S)O*,284,2.7178,NOC(=S)ONO
*ONOC(*)=S,284,2.7178,CONOC(O)=S
*NC(=S)Nc1ccc(NC(=S)Nc2ccc(Oc3ccc(*)cc3)cc2)cc1,285,2.2298,CNC(=S)Nc1ccc(NC(=S)Nc2ccc(Oc3ccc(N)cc3)cc2)cc1
*Nc1ccc(Oc2ccc(NC(=S)Nc3ccc(NC(*)=S)cc3)cc2)cc1,285,2.2298,CNc1ccc(Oc2ccc(NC(=S)Nc3ccc(NC(N)=S)cc3)cc2)cc1
*Nc1ccc(NC(=S)Nc2ccc(Oc3ccc(NC(*)=S)cc3)cc2)cc1,285,2.2298,CNc1ccc(NC(=S)Nc2ccc(Oc3ccc(NC(N)=S)cc3)cc2)cc1
*NC(=S)Nc1ccc(Oc2ccc(NC(=S)Nc3ccc(*)cc3)cc2)cc1,285,2.2298,CNC(=S)Nc1ccc(Oc2ccc(NC(=S)Nc3ccc(N)cc3)cc2)cc1
*Oc1ccc(NC(=S)Nc2ccc(NC(=S)Nc3ccc(*)cc3)cc2)cc1,285,2.2298,COc1ccc(NC(=S)Nc2ccc(NC(=S)Nc3ccc(O)cc3)cc2)cc1
*NC(=S)Nc1ccc(Cc2ccc(*)cc2)cc1,286,1.379,CNC(=S)Nc1ccc(Cc2ccc(N)cc2)cc1
*Nc1ccc(Cc2ccc(NC(*)=S)cc2)cc1,286,1.379,CNc1ccc(Cc2ccc(NC(N)=S)cc2)cc1
*Cc1ccc(NC(=S)Nc2ccc(*)cc2)cc1,286,1.379,CCc1ccc(NC(=S)Nc2ccc(C)cc2)cc1
*CCOCCOC(=O)Nc1ccc(C)c(NC(=O)O*)c1,287,0.755,COC(=O)Nc1cc(NC(=O)OCCOCCO)ccc1C
*COCCOC(=O)Nc1ccc(C)c(NC(=O)OC*)c1,287,0.755,CCOCCOC(=O)Nc1ccc(C)c(NC(=O)OCC)c1
*CCOC(=O)Nc1cc(NC(=O)OCCO*)ccc1C,287,0.755,COCCOC(=O)Nc1ccc(C)c(NC(=O)OCCO)c1
*CCOC(=O)Nc1ccc(C)c(NC(=O)OCCO*)c1,287,0.755,COCCOC(=O)Nc1cc(NC(=O)OCCO)ccc1C
*COCCOC(=O)Nc1cc(NC(=O)OC*)ccc1C,287,0.755,CCOCCOC(=O)Nc1cc(NC(=O)OCC)ccc1C
*CCOCCOC(=O)Nc1cc(NC(=O)O*)ccc1C,287,0.755,COC(=O)Nc1ccc(C)c(NC(=O)OCCOCCO)c1
*OCCOCCOC(=O)Nc1cc(NC(*)=O)ccc1C,287,0.755,COCCOCCOC(=O)Nc1cc(NC(=O)O)ccc1C
*Nc1ccc(C)c(NC(=O)OCCOCCOC(*)=O)c1,287,0.755,CNc1ccc(C)c(NC(=O)OCCOCCOC(N)=O)c1
*NC(=O)OCCOCCOC(=O)Nc1cc(*)ccc1C,287,0.755,CNC(=O)OCCOCCOC(=O)Nc1cc(N)ccc1C
*NC(=O)OCCOCCOC(=O)Nc1ccc(C)c(*)c1,287,0.755,CNC(=O)OCCOCCOC(=O)Nc1ccc(C)c(N)c1
*Nc1cc(NC(=O)OCCOCCOC(*)=O)ccc1C,287,0.755,CNc1cc(NC(=O)OCCOCCOC(N)=O)ccc1C
*OCCOCCOC(=O)Nc1ccc(C)c(NC(*)=O)c1,287,0.755,COCCOCCOC(=O)Nc1ccc(C)c(NC(=O)O)c1
*NC(=O)OC(*)=O,288,2.561,CNC(=O)OC(N)=O
*OC(=O)NC(*)=O,288,2.561,COC(=O)NC(=O)O
*OC(=O)C(=S)C(*)=O,289,5.1004,COC(=O)C(=S)C(=O)O
*C(=O)OC(=O)C(*)=S,289,5.1004,CC(=O)OC(=O)C(C)=S
*OCCC(=O)CC(=O)Oc1ccc(*)cc1,290,2.0323,COCCC(=O)CC(=O)Oc1ccc(O)cc1
*CCC(=O)CC(=O)Oc1ccc(O*)cc1,290,2.0323,COc1ccc(OC(=O)CC(=O)CCO)cc1
*COc1ccc(OC(=O)CC(=O)C*)cc1,290,2.0323,CCOc1ccc(OC(=O)CC(=O)CC)cc1
*CCOc1ccc(OC(=O)CC(*)=O)cc1,290,2.0323,CCCOc1ccc(OC(=O)CC(C)=O)cc1
*CC(=O)Oc1ccc(OCCC(*)=O)cc1,290,2.0323,CCC(=O)Oc1ccc(OCCC(C)=O)cc1
*CC(=O)CCOc1ccc(OC(*)=O)cc1,290,2.0323,CCC(=O)CCOc1ccc(OC(C)=O)cc1
*Oc1ccc(OCCC(=O)CC(*)=O)cc1,290,2.0323,COc1ccc(OCCC(=O)CC(=O)O)cc1
*OC(=O)CC(=O)CCOc1ccc(*)cc1,290,2.0323,COC(=O)CC(=O)CCOc1ccc(O)cc1
*CCOC(=S)NC(=S)c1ccc(N*)cc1,291,2.6209,CNc1ccc(C(=S)NC(=S)OCCN)cc1
*CNc1ccc(C(=S)NC(=S)OC*)cc1,291,2.6209,CCNc1ccc(C(=S)NC(=S)OCC)cc1
*CCNc1ccc(C(=S)NC(=S)O*)cc1,291,2.6209,COC(=S)NC(=S)c1ccc(NCCO)cc1
*OCCNc1ccc(C(=S)NC(*)=S)cc1,291,2.6209,COCCNc1ccc(C(=S)NC(O)=S)cc1
*NC(=S)c1ccc(NCCOC(*)=S)cc1,291,2.6209,CNC(=S)c1ccc(NCCOC(N)=S)cc1
*NC(=S)OCCNc1ccc(C(*)=S)cc1,291,2.6209,CNC(=S)OCCNc1ccc(C(N)=S)cc1
*C(=S)NC(=S)OCCNc1ccc(*)cc1,291,2.6209,CC(=S)NC(=S)OCCNc1ccc(C)cc1
*NCCOC(=S)NC(=S)c1ccc(*)cc1,291,2.6209,CNCCOC(=S)NC(=S)c1ccc(N)cc1
*CNCCCOCO*,292,0.6155,COCOCCCNCO
*COCOCCCN*,292,0.6155,CNCCCOCOCN
*CCCOCOCN*,292,0.6155,CNCOCOCCCN
*CCOCOCNC*,292,0.6155,CCCOCOCNCC
*CCNCOCOC*,292,0.6155,CCCNCOCOCC
*CCCNCOCO*,292,0.6155,COCOCNCCCO
*COCNCCCO*,292,0.6155,COCCCNCOCO
*COCCCNCO*,292,0.6155,COCNCCCOCO
*CNCNC(=O)NC(=O)N*,293,0.7092,CNC(=O)NC(=O)NCNCN
*CNC(=O)NC(=O)NCN*,293,0.7092,CNCNC(=O)NC(=O)NCN
*NCNCNC(=O)NC(*)=O,293,0.7092,CNCNCNC(=O)NC(N)=O
*NC(=O)NCNCNC(*)=O,293,0.7092,CNC(=O)NCNCNC(N)=O
*CNC(=O)NCOCO*,294,0.7808,COCOCNC(=O)NCO
*COCOCNC(=O)N*,294,0.7808,CNC(=O)NCOCOCN
*NCOCOCNC(*)=O,294,0.7808,CNCOCOCNC(N)=O
*COCNC(=O)NCO*,294,0.7808,COCNC(=O)NCOCO
*CNC(=O)ONC(=O)NO*,295,1.4002,CONC(=O)NOC(=O)NCO
*CONC(=O)NOC(=O)N*,295,1.4002,CNC(=O)ONC(=O)NOCN
*NCONC(=O)NOC(*)=O,295,1.4002,CNCONC(=O)NOC(N)=O
*ONC(=O)NOCNC(*)=O,295,1.4002,CONC(=O)NOCNC(=O)O
*NC(=O)NOCNC(=O)O*,295,1.4002,NOC(=O)NCONC(=O)NO
*NOC(=O)NCONC(*)=O,295,1.4002,CNOC(=O)NCONC(N)=O
*NOCNC(=O)ONC(*)=O,295,1.4002,CNOCNC(=O)ONC(N)=O
*NC(=O)NOC(=O)NCO*,295,1.4002,NOCNC(=O)ONC(=O)NO
*COCOCCCO*,296,0.6927,COCCCOCOCO
*COCCCOCO*,296,0.6927,COCOCCCOCO
*CCCOCOCO*,296,0.6927,COCOCOCCCO
*CCOCOCOC*,296,0.6927,CCCOCOCOCC
*CNCCNC(=O)OC*,297,0.5903,CCNCCNC(=O)OCC
*CCOC(=O)NCCN*,297,0.5903,CNCCNC(=O)OCCN
*CCNC(=O)OCCN*,297,0.5903,CNCCOC(=O)NCCN
*CNCCOC(=O)NC*,297,0.5903,CCNCCOC(=O)NCC
*CCNCCOC(=O)N*,297,0.5903,CNC(=O)OCCNCCN
*NCCNCCOC(*)=O,297,0.5903,CNCCNCCOC(N)=O
*OCCNCCNC(*)=O,297,0.5903,COCCNCCNC(=O)O
*CCNCCNC(=O)O*,297,0.5903,COC(=O)NCCNCCO
*C(=O)c1ccc(NC(=S)Oc2ccc(Nc3ccc(*)s3)s2)s1,298,2.7059,CC(=O)c1ccc(NC(=S)Oc2ccc(Nc3ccc(C)s3)s2)s1
*C(=O)c1ccc(Nc2ccc(OC(=S)Nc3ccc(*)s3)s2)s1,298,2.7059,CC(=O)c1ccc(Nc2ccc(OC(=S)Nc3ccc(C)s3)s2)s1
*NC(=S)Oc1ccc(Nc2ccc(C(=O)c3ccc(*)s3)s2)s1,298,2.7059,CNC(=S)Oc1ccc(Nc2ccc(C(=O)c3ccc(N)s3)s2)s1
*Nc1ccc(C(=O)c2ccc(Nc3ccc(OC(*)=S)s3)s2)s1,298,2.7059,CNc1ccc(C(=O)c2ccc(Nc3ccc(OC(N)=S)s3)s2)s1
*Oc1ccc(Nc2ccc(C(=O)c3ccc(NC(*)=S)s3)s2)s1,298,2.7059,COc1ccc(Nc2ccc(C(=O)c3ccc(NC(O)=S)s3)s2)s1
*OC(=S)Nc1ccc(C(=O)c2ccc(Nc3ccc(*)s3)s2)s1,298,2.7059,COC(=S)Nc1ccc(C(=O)c2ccc(Nc3ccc(O)s3)s2)s1
*Nc1ccc(C(=O)c2ccc(NC(=S)Oc3ccc(*)s3)s2)s1,298,2.7059,CNc1ccc(C(=O)c2ccc(NC(=S)Oc3ccc(N)s3)s2)s1
*Nc1ccc(OC(=S)Nc2ccc(C(=O)c3ccc(*)s3)s2)s1,298,2.7059,CNc1ccc(OC(=S)Nc2ccc(C(=O)c3ccc(N)s3)s2)s1
*NOC(=O)NCC(=O)NC(*)=O,299,2.0185,CNOC(=O)NCC(=O)NC(N)=O
*NC(=O)NC(=O)CNC(=O)O*,299,2.0185,NOC(=O)NCC(=O)NC(=O)NO
*ONC(=O)NC(=O)CNC(*)=O,299,2.0185,CONC(=O)NC(=O)CNC(=O)O
*NCC(=O)NC(=O)NOC(*)=O,299,2.0185,CNCC(=O)NC(=O)NOC(N)=O
*CC(=O)NC(=O)NOC(=O)N*,299,2.0185,CNC(=O)ONC(=O)NC(=O)CN
*CNC(=O)ONC(=O)NC(*)=O,299,2.0185,CCNC(=O)ONC(=O)NC(C)=O
*NC(=O)NOC(=O)NCC(*)=O,299,2.0185,CNC(=O)NOC(=O)NCC(N)=O
*NC(=O)CNC(=O)ONC(*)=O,299,2.0185,CNC(=O)CNC(=O)ONC(N)=O
*NCCCNC(=O)NC(*)=O,300,0.6578,CNCCCNC(=O)NC(N)=O
*CCCNC(=O)NC(=O)N*,300,0.6578,CNC(=O)NC(=O)NCCCN
*CCNC(=O)NC(=O)NC*,300,0.6578,CCCNC(=O)NC(=O)NCC
*NC(=O)NCCCNC(*)=O,300,0.6578,CNC(=O)NCCCNC(N)=O
*Nc1ccc(NC(=O)NC(=O)NC(*)=O)s1,301,1.5146,CNc1ccc(NC(=O)NC(=O)NC(N)=O)s1
*NC(=O)NC(=O)NC(=O)Nc1ccc(*)s1,301,1.5146,CNC(=O)NC(=O)NC(=O)Nc1ccc(N)s1
*NC(=O)NC(=O)Nc1ccc(NC(*)=O)s1,301,1.5146,CNC(=O)NC(=O)Nc1ccc(NC(N)=O)s1
*NC(=O)Nc1ccc(NC(=O)NC(*)=O)s1,301,1.5146,CNC(=O)Nc1ccc(NC(=O)NC(N)=O)s1
*NCNC(=O)OC(=O)NC(*)=O,302,1.6859,CNCNC(=O)OC(=O)NC(N)=O
*CNC(=O)OC(=O)NC(=O)N*,302,1.6859,CNC(=O)NC(=O)OC(=O)NCN
*CNC(=O)NC(=O)OC(=O)N*,302,1.6859,CNC(=O)OC(=O)NC(=O)NCN
*NCNC(=O)NC(=O)OC(*)=O,302,1.6859,CNCNC(=O)NC(=O)OC(N)=O
*OC(=O)NC(=O)NCNC(*)=O,302,1.6859,COC(=O)NC(=O)NCNC(=O)O
*OC(=O)NCNC(=O)NC(*)=O,302,1.6859,COC(=O)NCNC(=O)NC(=O)O
*NC(=O)NCNC(=O)OC(*)=O,302,1.6859,CNC(=O)NCNC(=O)OC(N)=O
*NC(=O)OC(=O)NCNC(*)=O,302,1.6859,CNC(=O)OC(=O)NCNC(N)=O
*Oc1ccc(C(=O)c2ccc(C(=O)NOC(*)=O)s2)cc1,303,3.5136,COc1ccc(C(=O)c2ccc(C(=O)NOC(=O)O)s2)cc1
*OC(=O)ONC(=O)c1ccc(C(=O)c2ccc(*)cc2)s1,303,3.5136,COC(=O)ONC(=O)c1ccc(C(=O)c2ccc(O)cc2)s1
*C(=O)c1ccc(C(=O)NOC(=O)Oc2ccc(*)cc2)s1,303,3.5136,CC(=O)c1ccc(C(=O)NOC(=O)Oc2ccc(C)cc2)s1
*C(=O)c1ccc(OC(=O)ONC(=O)c2ccc(*)s2)cc1,303,3.5136,CC(=O)c1ccc(OC(=O)ONC(=O)c2ccc(C)s2)cc1
*C(=O)NOC(=O)Oc1ccc(C(=O)c2ccc(*)s2)cc1,303,3.5136,CC(=O)NOC(=O)Oc1ccc(C(=O)c2ccc(C)s2)cc1
*NOC(=O)Oc1ccc(C(=O)c2ccc(C(*)=O)s2)cc1,303,3.5136,CNOC(=O)Oc1ccc(C(=O)c2ccc(C(N)=O)s2)cc1
*NC(=O)c1ccc(C(=O)c2ccc(OC(=O)O*)cc2)s1,303,3.5136,NOC(=O)Oc1ccc(C(=O)c2ccc(C(=O)NO)s2)cc1
*ONC(=O)c1ccc(C(=O)c2ccc(OC(*)=O)cc2)s1,303,3.5136,CONC(=O)c1ccc(C(=O)c2ccc(OC(=O)O)cc2)s1
*c1ccc(C(F)(F)c2ccc(C(*)(F)F)s2)s1,304,2.5399,Cc1ccc(C(F)(F)c2ccc(C(C)(F)F)s2)s1
*C(=S)C(F)(F)c1ccc(C(*)(F)F)s1,305,4.1531,CC(=S)C(F)(F)c1ccc(C(C)(F)F)s1
*c1ccc(C(F)(F)C(=S)C(*)(F)F)s1,305,4.1531,Cc1ccc(C(F)(F)C(=S)C(C)(F)F)s1
*OC(F)(F)c1ccc(C(*)(F)F)s1,306,2.3901,COC(F)(F)c1ccc(C(O)(F)F)s1
*c1ccc(C(F)(F)OC(*)(F)F)s1,306,2.3901,Cc1ccc(C(F)(F)OC(C)(F)F)s1
*c1ccc(C(F)(F)c2ccc(C(*)(F)F)cc2)s1,307,2.9023,Cc1ccc(C(F)(F)c2ccc(C(C)(F)F)cc2)s1
*c1ccc(C(F)(F)c2ccc(C(*)(F)F)s2)cc1,307,2.9023,Cc1ccc(C(F)(F)c2ccc(C(C)(F)F)s2)cc1
*c1ccc(C(F)(F)c2ccc(C(*)(F)F)cc2)cc1,308,2.0599,Cc1ccc(C(F)(F)c2ccc(C(C)(F)F)cc2)cc1
*C(=S)C(F)(F)c1ccc(C(*)(F)F)cc1,309,4.0037,CC(=S)C(F)(F)c1ccc(C(C)(F)F)cc1
*c1ccc(C(F)(F)C(=S)C(*)(F)F)cc1,309,4.0037,Cc1ccc(C(F)(F)C(=S)C(C)(F)F)cc1
*OC(F)(F)c1ccc(C(*)(F)F)cc1,310,2.1427,COC(F)(F)c1ccc(C(O)(F)F)cc1
*c1ccc(C(F)(F)OC(*)(F)F)cc1,310,2.1427,Cc1ccc(C(F)(F)OC(C)(F)F)cc1
*C(=S)c1ccc(C(F)(F)C(*)(F)F)s1,311,4.1828,CC(=S)c1ccc(C(F)(F)C(C)(F)F)s1
*C(=S)C(F)(F)C(F)(F)c1ccc(*)s1,311,4.1828,CC(=S)C(F)(F)C(F)(F)c1ccc(C)s1
*c1ccc(C(=S)C(F)(F)C(*)(F)F)s1,311,4.1828,Cc1ccc(C(=S)C(F)(F)C(C)(F)F)s1
*C(F)(F)C(=S)c1ccc(C(*)(F)F)s1,311,4.1828,CC(F)(F)C(=S)c1ccc(C(C)(F)F)s1
*Oc1ccc(C(F)(F)C(*)(F)F)s1,312,1.9642,COc1ccc(C(F)(F)C(O)(F)F)s1
*OC(F)(F)C(F)(F)c1ccc(*)s1,312,1.9642,COC(F)(F)C(F)(F)c1ccc(O)s1
*c1ccc(OC(F)(F)C(*)(F)F)s1,312,1.9642,Cc1ccc(OC(F)(F)C(C)(F)F)s1
*C(F)(F)Oc1ccc(C(*)(F)F)s1,312,1.9642,CC(F)(F)Oc1ccc(C(C)(F)F)s1
*c1ccc(-c2ccc(C(F)(F)C(*)(F)F)cc2)s1,313,2.4773,Cc1ccc(-c2ccc(C(F)(F)C(C)(F)F)cc2)s1
*c1ccc(C(F)(F)C(F)(F)c2ccc(*)s2)cc1,313,2.4773,Cc1ccc(C(F)(F)C(F)(F)c2ccc(C)s2)cc1
*c1ccc(-c2ccc(C(F)(F)C(*)(F)F)s2)cc1,313,2.4773,Cc1ccc(-c2ccc(C(F)(F)C(C)(F)F)s2)cc1
*C(F)(F)c1ccc(-c2ccc(C(*)(F)F)s2)cc1,313,2.4773,CC(F)(F)c1ccc(-c2ccc(C(C)(F)F)s2)cc1
*c1ccc(-c2ccc(C(F)(F)C(*)(F)F)cc2)cc1,314,2.3351,Cc1ccc(-c2ccc(C(F)(F)C(C)(F)F)cc2)cc1
*c1ccc(C(F)(F)C(F)(F)c2ccc(*)cc2)cc1,314,2.3351,Cc1ccc(C(F)(F)C(F)(F)c2ccc(C)cc2)cc1
*C(F)(F)c1ccc(-c2ccc(C(*)(F)F)cc2)cc1,314,2.3351,CC(F)(F)c1ccc(-c2ccc(C(C)(F)F)cc2)cc1
*C(=S)c1ccc(C(F)(F)C(*)(F)F)cc1,315,3.9184,CC(=S)c1ccc(C(F)(F)C(C)(F)F)cc1
*C(=S)C(F)(F)C(F)(F)c1ccc(*)cc1,315,3.9184,CC(=S)C(F)(F)C(F)(F)c1ccc(C)cc1
*c1ccc(C(=S)C(F)(F)C(*)(F)F)cc1,315,3.9184,Cc1ccc(C(=S)C(F)(F)C(C)(F)F)cc1
*C(F)(F)C(=S)c1ccc(C(*)(F)F)cc1,315,3.9184,CC(F)(F)C(=S)c1ccc(C(C)(F)F)cc1
*Oc1ccc(C(F)(F)C(*)(F)F)cc1,316,1.7411,COc1ccc(C(F)(F)C(O)(F)F)cc1
*OC(F)(F)C(F)(F)c1ccc(*)cc1,316,1.7411,COC(F)(F)C(F)(F)c1ccc(O)cc1
*c1ccc(OC(F)(F)C(*)(F)F)cc1,316,1.7411,Cc1ccc(OC(F)(F)C(C)(F)F)cc1
*C(F)(F)Oc1ccc(C(*)(F)F)cc1,316,1.7411,CC(F)(F)Oc1ccc(C(C)(F)F)cc1
*c1ccc(CC(F)(F)C(*)(F)F)s1,317,1.8781,Cc1ccc(CC(F)(F)C(C)(F)F)s1
*CC(F)(F)C(F)(F)c1ccc(*)s1,317,1.8781,CCC(F)(F)C(F)(F)c1ccc(C)s1
*Cc1ccc(C(F)(F)C(*)(F)F)s1,317,1.8781,CCc1ccc(C(F)(F)C(C)(F)F)s1
